@pulumi/tls	0.18.5	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	× lifecycle script install failed for grpc@1.24.2: script `install` exited
@aws-amplify/cli	3.9.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	warn: Unsupported engine
@aws-amplify/cli	1.12.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	warn: Unsupported engine
@aws-amplify/cli	2.0.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	warn: Unsupported engine
webdev-toolkit	1.13.3	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=46	(no installer error found)
webdev-toolkit	2.4.3	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=46	(no installer error found)
netlify-cli	22.4.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=23	(no installer error found)
netlify-cli	27.0.1	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	recovered: WARN unix-dgram@2.0.7 is an optional dependency and failed to build; continuing without it: lifecycle script install failed for unix-dgram@2.0.7: failed to spawn script install: nub install: the build jail could not confine a dependency's i
netlify-cli	9.9.3	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
netlify-cli	21.6.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\simple-get@4.0.1-f86808671f5fb41d\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
netlify-cli	17.9.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\simple-get@4.0.1-f86808671f5fb41d\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
netlify-cli	26.2.0	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	recovered: WARN unix-dgram@2.0.7 is an optional dependency and failed to build; continuing without it: lifecycle script install failed for unix-dgram@2.0.7: failed to spawn script install: nub install: the build jail could not confine a dependency's i
netlify-cli	20.1.1	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\simple-get@4.0.1-f86808671f5fb41d\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
netlify-cli	23.9.5	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=23	(no installer error found)
netlify-cli	18.1.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	WARN unix-dgram@2.0.7 is an optional dependency and failed to build; continuing without it: lifecycle script install failed for unix-dgram@2.0.7: failed to spawn script install: nub install: the build jail could not confine a dependency's i
netlify-cli	19.1.7	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	Error: Cannot find module 'C:\Users\nub\AppData\Local\nub\pm\store\simple-get@4.0.1-f86808671f5fb41d\node_modules\once\once.js'. Please verify that the package.json has a valid "main" entry
netlify-cli	8.9.9	NO-STATE-PASSED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@pulumi/azuread	1.8.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@pulumi/cloudflare	1.9.0	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
@pulumi/cloudflare	0.0.1-dev.1552019135	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! install request to https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v127-win32-x64-unknown.tar.gz failed, reason: nub build sandbox: blocked network access to node-precompiled-binaries.grpc.io by grpc. Packages
@pulumi/cloudflare	0.17.9	NO-STATE-PASSED	FAILS-AT-WIDEST	rc=1	node-pre-gyp ERR! stack Error: Failed to execute 'C:\Users\nub\AppData\Local\nub\pm\jail-bin\22.15.0-x64\node.exe C:/Users/nub/AppData/Local/nub/pm/tools/node-gyp/lazy-bin/node-gyp.js configure --fallback-to-build --library=static_library -
