wrtc	0.1.6	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	recovered: node-pre-gyp http 404 https://node-webrtc.s3.amazonaws.com/wrtc/v0.1.6/Release/node-v147-darwin-arm64.tar.gz
wrtc	0.2.1	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	recovered: warn: Unsupported engine
mongodb-crypt-library-version	2.0.1	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
qlobber	4.2.0	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	recovered: gyp ERR! stack Error: `make` failed with exit code: 2
node-liblzma	1.1.9	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
node-liblzma	4.0.2	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
node-liblzma	2.2.0	UNDER-PREDICTED	INSTALLS-AT-WIDEST	rc=0	(no installer error found)
@pulumi/cloudflare	1.9.0	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.24.2/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/cloudflare	0.0.1-dev.1552019135	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=-1	node-pre-gyp ERR! install response status 404 Not Found on https://node-precompiled-binaries.grpc.io/grpc/v1.24.11/node-v147-darwin-arm64-unknown.tar.gz
@pulumi/cloudflare	0.17.9	UNDER-PREDICTED	FAILS-AT-WIDEST	rc=1	node-pre-gyp http 404 https://node-precompiled-binaries.grpc.io/grpc/v1.21.1/node-v147-darwin-arm64-unknown.tar.gz
